season,abv,conference,division,w,l,games,win_pct,overall_rank,conf_rank,bench_mp,bench_players,bench_per_wmean,bench_per_mean,bench_ts_percent_wmean,bench_ts_percent_mean,bench_obpm_wmean,bench_obpm_mean,bench_dbpm_wmean,bench_dbpm_mean,bench_usg_percent_wmean,bench_usg_percent_mean,bench_a2t_perc_wmean,bench_a2t_perc_mean
2024,LAC,Western,Pacific,51,31,82,0.62,4.0,3.0,420.0,1,6.1,6.1,0.5,0.5,-3.9,-3.9,0.3,0.3,5.5,5.5,3.0,3.0
2024,LAL,Western,Pacific,47,35,82,0.57,10.0,7.0,1259.0,2,9.661318506751389,9.8,0.585385226370135,0.585,-3.0615567911040507,-3.05,0.5460683081810962,0.6,11.969261318506751,11.95,1.8462271644162034,1.7999999999999998
2024,MEM,Western,Southwest,27,55,82,0.33,20.0,11.0,836.0,2,13.936363636363636,13.899999999999999,0.5243181818181819,0.525,-1.665909090909091,-1.65,-0.8727272727272728,-0.9,22.404545454545456,22.4,1.9336363636363636,1.96
2024,MIA,Eastern,Southeast,46,36,82,0.56,13.0,6.0,259.0,1,11.5,11.5,0.54,0.54,-2.5,-2.5,0.2,0.2,16.7,16.7,1.33,1.33
2024,MIL,Eastern,Central,49,33,82,0.6,7.0,3.0,543.0,1,11.4,11.4,0.52,0.52,-1.6,-1.6,1.2,1.2,13.2,13.2,4.33,4.33
2024,MIN,Western,Northwest,56,26,82,0.68,3.0,2.0,408.0,1,13.9,13.9,0.54,0.54,-0.2,-0.2,2.2,2.2,14.3,14.3,11.5,11.5
2024,NOP,Western,Southwest,49,33,82,0.6,7.0,5.0,390.0,1,9.0,9.0,0.64,0.64,-1.4,-1.4,-1.3,-1.3,15.4,15.4,0.86,0.86
2024,NYK,Eastern,Atlantic,50,32,82,0.61,5.0,2.0,1033.0,3,7.914036786060019,6.6000000000000005,0.47731848983543085,0.4366666666666667,-3.871442400774443,-4.733333333333333,-2.251210067763795,-1.8333333333333333,22.415295256534367,19.6,1.0798838334946756,1.3266666666666667
2024,OKC,Western,Northwest,57,25,82,0.7,2.0,1.0,447.0,1,10.3,10.3,0.56,0.56,-2.4,-2.4,-0.2,-0.2,13.4,13.4,2.67,2.67
2024,PHI,Eastern,Atlantic,47,35,82,0.57,10.0,4.0,419.0,1,14.1,14.1,0.59,0.59,-0.9,-0.9,3.0,3.0,11.4,11.4,1.75,1.75
2024,PHO,Western,Pacific,49,33,82,0.6,7.0,5.0,382.0,1,5.4,5.4,0.5,0.5,-4.6,-4.6,-1.4,-1.4,13.6,13.6,0.5,0.5
2024,POR,Western,Northwest,21,61,82,0.26,23.0,13.0,898.0,3,9.747216035634743,9.5,0.5178619153674833,0.5299999999999999,-4.19977728285078,-4.633333333333334,0.5966592427616926,0.7666666666666666,14.881514476614697,14.033333333333333,2.417995545657016,2.203333333333333
2024,SAS,Western,Southwest,22,60,82,0.27,22.0,12.0,518.0,2,12.684749034749036,13.55,0.594980694980695,0.62,-2.525096525096525,-2.4,0.683011583011583,1.1,15.465057915057915,14.850000000000001,2.358880308880309,2.19
2024,TOR,Eastern,Atlantic,25,57,82,0.3,21.0,10.0,2651.0,7,11.550433798566578,11.7,0.5190116937004904,0.53,-2.5728781591852132,-2.414285714285714,-0.43228970199924555,-0.2571428571428572,15.889739720860051,15.200000000000001,2.2974198415692193,2.6557142857142857
2024,UTA,Western,Northwest,31,51,82,0.38,19.0,10.0,558.0,2,10.066666666666666,10.3,0.6166666666666666,0.615,-1.4666666666666666,-1.45,-1.7666666666666668,-1.55,13.299999999999999,12.7,1.5833333333333333,1.52
2024,WAS,Eastern,Southeast,15,67,82,0.18,25.0,12.0,1851.0,5,14.829551593733116,14.0,0.5729713668287412,0.564,-1.0558616963803351,-1.44,-1.349216639654241,-1.3199999999999998,17.610913019989198,17.06,1.404430037817396,1.466
2025,ATL,Eastern,Southeast,40,42,82,0.49,11.0,7.0,2743.0,5,12.609405760116664,12.6,0.5769558877141815,0.58,-0.8203062340503099,-0.8599999999999998,-0.6661684287276705,-0.47999999999999987,18.726394458621943,18.139999999999997,1.9183922712358734,1.884
2025,BOS,Eastern,Atlantic,61,21,82,0.74,2.0,2.0,201.0,1,10.5,10.5,0.47,0.47,-3.4,-3.4,0.7,0.7,12.3,12.3,1.4,1.4
2025,BRK,Eastern,Atlantic,26,56,82,0.32,20.0,11.0,1701.0,4,11.453733098177544,11.1,0.5516931216931217,0.555,-2.1292181069958844,-2.05,-0.6684891240446795,-0.925,18.339388594944154,18.4,1.8926219870664318,1.7349999999999999
2025,CHI,Eastern,Central,39,43,82,0.48,13.0,8.0,552.0,1,17.2,17.2,0.64,0.64,-0.1,-0.1,0.2,0.2,17.1,17.1,1.62,1.62
2025,CHO,Eastern,Southeast,19,63,82,0.23,23.0,13.0,2579.0,7,13.325164792555253,13.014285714285716,0.542865451725475,0.5371428571428571,-2.361574253586661,-2.4285714285714284,0.33264831329972855,0.27142857142857135,18.9020938348197,19.014285714285712,1.3611283443195037,1.3614285714285714
2025,CLE,Eastern,Central,64,18,82,0.78,1.0,1.0,676.0,1,16.2,16.2,0.63,0.63,1.6000000000000003,1.6,0.0,0.0,20.5,20.5,1.44,1.44
2025,DAL,Western,Southwest,39,43,82,0.48,13.0,6.0,372.0,1,13.6,13.6,0.59,0.59,-1.2,-1.2,-1.1,-1.1,19.6,19.6,2.55,2.55
2025,DEN,Western,Northwest,50,32,82,0.61,4.0,1.0,210.0,1,7.7,7.7,0.45,0.45,-4.4,-4.4,-0.4,-0.4,15.6,15.6,1.56,1.56
2025,DET,Eastern,Central,44,38,82,0.54,10.0,6.0,924.0,2,12.781493506493506,12.65,0.5294805194805194,0.54,-1.0896103896103895,-1.3,-0.5126623376623376,0.25,17.94090909090909,16.1,3.6818181818181817,3.24
2025,IND,Eastern,Central,50,32,82,0.61,4.0,4.0,381.0,1,14.7,14.7,0.58,0.58,-1.2,-1.2,0.8,0.8,17.7,17.7,3.17,3.17
2025,LAC,Western,Pacific,50,32,82,0.61,4.0,1.0,869.0,3,14.102761795166858,14.266666666666666,0.5286075949367088,0.5299999999999999,-1.3915995397008056,-1.0999999999999999,2.3741081703107016,2.3333333333333335,17.77583429228999,18.833333333333332,1.9643958573072497,1.97
2025,LAL,Western,Pacific,50,32,82,0.61,4.0,1.0,1532.0,3,12.03191906005222,11.233333333333334,0.5488511749347259,0.56,-1.9395561357702351,-3.033333333333333,-0.3030026109660574,-0.26666666666666666,17.759791122715406,16.033333333333335,2.001279373368146,1.6066666666666667
2025,MEM,Western,Southwest,48,34,82,0.59,8.0,4.0,1610.0,4,10.532857142857143,11.0,0.5083850931677019,0.5175,-2.091055900621118,-1.8,-0.507639751552795,-0.4,18.834844720496893,18.525,2.3844844720496896,2.91
2025,MIA,Eastern,Southeast,37,45,82,0.45,15.0,9.0,712.0,2,15.617275280898877,15.75,0.5353230337078653,0.525,-0.7532303370786516,-0.65,1.3474719101123593,1.2,19.096488764044945,20.35,2.9908426966292136,2.69
2025,MIL,Eastern,Central,48,34,82,0.59,8.0,5.0,939.0,2,13.314376996805112,12.600000000000001,0.5135463258785943,0.495,-0.8015974440894567,-1.1999999999999997,1.0313099041533547,1.1,17.34185303514377,16.6,3.1166134185303513,3.175
2025,NOP,Western,Southwest,21,61,82,0.26,22.0,10.0,554.0,2,10.240433212996392,10.0,0.40397111913357403,0.42000000000000004,-4.259205776173285,-4.7,-1.450541516245487,-1.15,15.8014440433213,15.0,2.2536462093862815,1.895
2025,NYK,Eastern,Atlantic,51,31,82,0.62,3.0,3.0,290.0,1,20.4,20.4,0.68,0.68,1.5,1.5,1.8,1.8,11.1,11.1,1.33,1.33
2025,PHI,Eastern,Atlantic,24,58,82,0.29,21.0,12.0,2231.0,4,13.913088301210221,13.775,0.5876781712236666,0.5925,-0.0964589870013446,-0.175,-1.392828328103989,-1.35,20.625011205737337,20.224999999999998,2.0161004034065444,1.965
2025,PHO,Western,Pacific,36,46,82,0.44,16.0,7.0,943.0,2,13.791092258748675,14.2,0.5711664899257688,0.575,-2.411134676564157,-1.9,0.42555673382820786,0.4,18.476670201484623,18.4,0.8932767762460232,0.915
2025,POR,Western,Northwest,36,46,82,0.44,16.0,7.0,663.0,2,18.005882352941175,17.95,0.6376470588235293,0.635,-0.052941176470588235,-0.05,4.094117647058823,4.15,13.235294117647058,13.3,1.6388235294117646,1.665
2025,SAC,Western,Pacific,40,42,82,0.49,11.0,5.0,367.0,1,10.2,10.2,0.55,0.55,-2.5,-2.5,-0.2,-0.2,14.2,14.2,1.44,1.44
2025,SAS,Western,Southwest,34,48,82,0.41,18.0,9.0,978.0,2,12.936196319018403,13.0,0.575398773006135,0.575,-2.495705521472393,-2.4,0.5061349693251534,0.55,12.25398773006135,12.25,2.719631901840491,2.8600000000000003
2025,TOR,Eastern,Atlantic,30,52,82,0.37,19.0,10.0,1222.0,3,13.273977086743043,13.299999999999999,0.5592962356792144,0.56,-1.5959083469721767,-1.6333333333333335,-0.057855973813420614,0.033333333333333326,19.421685761047467,19.366666666666664,1.6938134206219313,1.6600000000000001
2025,UTA,Western,Northwest,17,65,82,0.21,25.0,11.0,916.0,3,7.882096069868996,7.966666666666668,0.5150655021834061,0.5066666666666667,-4.49825327510917,-4.466666666666666,-0.5187772925764192,-0.3666666666666667,13.299126637554584,13.666666666666666,2.0456331877729257,1.9433333333333334
2025,WAS,Eastern,Southeast,18,64,82,0.22,24.0,14.0,1229.0,3,14.293490642799025,14.033333333333333,0.5476891781936535,0.55,-1.3587469487388122,-1.5666666666666667,-0.7396257119609438,-0.6,20.37941415785191,19.966666666666665,2.3233441822620016,2.25
