season,player_id,abv,per,ts_percent,obpm,dbpm,usg_percent,gs,g,ast_per_game,tov_per_game,mp_per_game,w,l,playoffs,a2t_perc,team_win_perc,role,experience
2023,gordoer01,LAC,13.1,0.63,0.5,-0.5,17.0,11.0,22,2.1,1.0,24.9,44,38,True,2.1,0.54,S,14
2023,grahade01,NOP,11.8,0.55,-0.4,0.6,15.0,0.0,53,2.2,0.5,15.3,42,40,False,4.4,0.51,R,4
2023,grahade01,SAS,13.6,0.56,1.0,-1.4,20.2,8.0,20,4.0,1.3,26.4,22,60,False,3.08,0.27,B,4
2023,grantje01,POR,16.0,0.61,1.2,-1.4,22.8,63.0,63,2.4,1.8,35.7,33,49,False,1.33,0.4,S,8
2023,greendr01,GSW,12.2,0.59,-1.8,2.6,13.2,73.0,73,6.8,2.8,31.5,44,38,True,2.43,0.54,S,10
2023,greenja02,CHI,14.5,0.65,-1.1,2.5,13.6,1.0,32,0.7,0.6,15.0,40,42,False,1.17,0.49,R,3
2023,greenja05,HOU,14.5,0.54,0.5,-2.6,28.1,76.0,76,3.7,2.6,34.2,22,60,False,1.42,0.27,S,1
2023,greenje02,DEN,11.0,0.58,-2.4,-1.0,17.0,4.0,56,1.2,0.8,19.5,53,29,True,1.5,0.65,R,15
2023,greenjo02,DAL,11.2,0.64,-1.9,-0.6,14.6,21.0,60,1.7,1.2,25.7,38,44,False,1.42,0.46,R,2
2023,griffaj01,ATL,12.6,0.58,-0.3,-0.5,17.9,12.0,72,1.0,0.6,19.5,41,41,True,1.67,0.5,R,0
2023,grimequ01,NYK,11.7,0.62,-0.3,0.1,14.4,66.0,71,2.1,1.0,29.9,47,35,True,2.1,0.57,S,1
2023,hachiru01,WAS,13.6,0.56,-1.2,-1.4,23.0,0.0,30,1.2,1.2,24.3,35,47,False,1.0,0.43,R,3
2023,hachiru01,LAL,12.7,0.55,-1.4,-0.5,17.4,9.0,33,0.7,0.5,22.4,43,39,True,1.4,0.52,R,3
2023,halibty01,IND,23.6,0.62,7.0,0.2,23.8,56.0,56,10.4,2.5,33.6,35,47,False,4.16,0.43,S,2
2023,hamptrj01,ORL,12.5,0.57,-1.5,0.3,18.0,0.0,26,1.3,0.8,13.9,34,48,False,1.62,0.41,B,2
2023,hamptrj01,DET,9.3,0.55,-3.0,-1.4,17.6,3.0,21,1.0,1.0,18.5,17,65,False,1.0,0.21,B,2
2023,hardati02,DAL,12.1,0.55,-0.3,-1.5,20.6,45.0,71,1.8,0.8,30.3,38,44,False,2.25,0.46,S,9
2023,hardeja01,PHI,21.6,0.61,5.1,0.3,25.0,58.0,58,10.7,3.4,36.8,54,28,True,3.15,0.66,S,13
2023,harriga01,ORL,10.5,0.62,-1.4,0.7,12.6,42.0,48,1.2,0.6,24.7,34,48,False,2.0,0.41,S,8
2023,harrijo01,BRK,10.6,0.62,-0.6,-0.6,14.3,33.0,74,1.4,0.6,20.6,45,37,True,2.33,0.55,R,8
2023,harrito02,PHI,14.8,0.6,0.6,0.1,18.2,74.0,74,2.5,1.2,32.9,54,28,True,2.08,0.66,S,11
2023,harteis01,NYK,14.2,0.57,-1.5,1.2,11.2,8.0,82,1.2,0.8,19.8,47,35,True,1.5,0.57,R,4
2023,hartjo01,POR,12.7,0.59,-0.9,0.7,12.6,51.0,51,3.9,1.5,33.4,33,49,False,2.6,0.4,S,5
2023,hartjo01,NYK,17.1,0.7,1.4,2.0,12.6,1.0,25,3.6,1.5,30.0,47,35,True,2.4,0.57,B,5
2023,hausesa01,BOS,12.7,0.63,0.6,0.4,14.7,8.0,80,0.9,0.4,16.1,57,25,True,2.25,0.7,R,1
2023,hayeski01,DET,10.2,0.46,-3.3,-0.5,20.5,56.0,76,6.2,2.3,28.3,17,65,False,2.7,0.21,S,2
2023,haywago01,CHO,13.5,0.56,-1.1,-0.3,20.0,50.0,50,4.1,2.0,31.5,27,55,False,2.05,0.33,S,12
2023,herroty01,MIA,15.3,0.57,1.5,-0.8,25.6,67.0,67,4.2,2.4,34.9,44,38,True,1.75,0.54,S,3
2023,hieldbu01,IND,15.4,0.61,2.5,-0.6,20.8,73.0,80,2.8,1.7,31.0,35,47,False,1.65,0.43,S,6
2023,highsha01,MIA,8.5,0.52,-3.7,0.7,12.5,11.0,54,0.8,0.8,17.9,44,38,True,1.0,0.54,R,4
2023,hillge01,MIL,9.8,0.57,-2.8,1.2,11.3,0.0,35,2.5,0.8,19.1,58,24,True,3.12,0.71,R,14
2023,holidjr01,MIL,19.2,0.59,3.0,0.1,25.0,65.0,67,7.4,2.9,32.6,58,24,True,2.55,0.71,S,13
2023,holidju01,ATL,6.1,0.5,-3.1,-0.6,14.0,0.0,28,0.9,0.4,14.7,41,41,True,2.25,0.5,B,10
2023,holidju01,DAL,7.4,0.48,-4.6,0.5,14.2,2.0,18,0.9,0.6,16.4,38,44,False,1.5,0.46,B,10
2023,horfoal01,BOS,13.8,0.63,1.6,1.7,11.9,63.0,63,3.0,0.6,30.5,57,25,True,5.0,0.7,S,15
2023,hortota01,UTA,13.7,0.51,-1.1,-0.5,25.9,20.0,65,3.8,1.9,20.2,37,45,False,2.0,0.45,R,3
2023,houstca01,ORL,6.2,0.51,-3.1,-0.9,11.0,4.0,51,0.6,0.4,15.9,34,48,False,1.5,0.41,R,0
2023,huertke01,SAC,15.2,0.62,1.4,-0.3,19.9,75.0,75,2.9,1.3,29.4,48,34,True,2.23,0.59,S,4
2023,huntede01,ATL,11.5,0.56,-1.9,-1.4,19.7,67.0,67,1.4,1.2,31.7,41,41,True,1.17,0.5,S,3
2023,hylanbo01,DEN,14.5,0.54,0.6,-1.4,28.5,1.0,42,3.0,1.6,19.5,53,29,True,1.88,0.65,R,1
2023,ibakase01,MIL,9.8,0.55,-4.6,0.0,16.1,0.0,16,0.3,0.7,11.6,58,24,True,0.43,0.71,B,13
2023,inglejo01,MIL,10.7,0.62,-1.6,0.8,12.6,0.0,46,3.3,1.2,22.7,58,24,True,2.75,0.71,R,8
2023,ingrabr01,NOP,19.2,0.58,2.2,-0.4,30.8,45.0,45,5.8,3.3,34.2,42,40,False,1.76,0.51,S,6
2023,irvinky01,BRK,21.6,0.6,4.6,-0.8,29.7,40.0,40,5.3,2.3,37.0,45,37,True,2.3,0.55,S,11
2023,irvinky01,DAL,24.0,0.63,5.3,-0.4,27.4,20.0,20,6.0,1.9,38.2,38,44,False,3.16,0.46,S,11
2023,iveyja01,DET,12.1,0.53,-1.4,-1.9,25.4,73.0,74,5.2,3.2,31.1,17,65,False,1.62,0.21,S,0
2023,jacksis01,IND,17.5,0.6,-1.7,0.9,17.4,12.0,63,0.8,0.8,16.5,35,47,False,1.0,0.43,R,1
2023,jacksja02,MEM,21.6,0.61,0.7,2.0,24.7,63.0,63,1.0,1.7,28.4,51,31,True,0.59,0.62,S,4
2023,jacksre01,LAC,10.3,0.52,-2.6,-1.0,20.8,38.0,52,3.5,1.8,25.7,44,38,True,1.94,0.54,S,11
2023,jacksre01,DEN,9.0,0.48,-3.8,-1.3,20.8,2.0,16,3.1,1.2,19.9,53,29,True,2.58,0.65,B,11
2023,jamesle01,LAL,23.9,0.58,5.5,0.6,33.3,54.0,55,6.8,3.2,35.5,43,39,True,2.12,0.52,S,19
2023,jeromty01,GSW,12.8,0.59,-1.1,0.3,14.9,2.0,45,3.0,0.7,18.1,44,38,True,4.29,0.54,R,3
2023,joeis01,OKC,14.5,0.63,1.3,-0.4,17.7,10.0,73,1.2,0.5,19.1,40,42,False,2.4,0.49,R,2
2023,johnsca02,PHO,17.4,0.63,3.2,0.6,19.6,16.0,17,1.5,0.6,25.2,45,37,True,2.5,0.55,S,3
2023,johnsca02,BRK,16.9,0.61,1.4,0.6,21.1,25.0,25,2.1,1.1,30.8,45,37,True,1.91,0.55,S,3
2023,johnske04,SAS,15.3,0.55,0.7,-2.5,27.9,63.0,63,2.9,2.1,32.7,22,60,False,1.38,0.27,S,3
2023,johnsst04,SAS,13.5,0.62,-0.8,-0.2,15.2,0.0,30,2.2,1.1,15.6,22,60,False,2.0,0.27,R,7
2023,jokicni01,DEN,31.5,0.7,8.5,4.5,27.2,69.0,69,9.8,3.6,33.7,53,29,True,2.72,0.65,S,7
2023,jonesda03,UTA,12.4,0.82,-1.7,0.2,9.3,0.0,19,0.6,0.7,15.8,37,45,False,0.86,0.45,B,6
2023,joneshe01,NOP,12.1,0.57,-1.9,1.7,14.5,66.0,66,2.5,1.3,29.6,42,40,False,1.92,0.51,S,1
2023,jonestr01,SAS,16.0,0.53,-0.2,-0.8,19.3,65.0,68,6.6,1.6,29.2,22,60,False,4.12,0.27,S,2
2023,jonesty01,MEM,16.0,0.55,1.2,0.3,17.7,22.0,80,5.2,0.9,24.3,51,31,True,5.78,0.62,R,7
2023,jordade01,DEN,14.7,0.73,-2.4,0.7,13.7,8.0,39,0.9,1.2,15.0,53,29,True,0.75,0.65,R,14
2023,josepco01,DET,12.1,0.56,-0.7,-0.8,15.2,2.0,62,3.5,0.9,19.8,17,65,False,3.89,0.21,R,11
2023,jovicni01,MIA,10.6,0.53,-3.4,0.0,19.0,8.0,15,0.7,0.7,13.6,44,38,True,1.0,0.54,B,0
2023,juzanjo01,UTA,6.5,0.41,-4.3,-2.2,19.6,0.0,18,0.4,0.2,12.9,37,45,False,2.0,0.45,B,0
2023,kennalu01,LAC,10.5,0.62,-1.4,0.0,15.0,11.0,35,1.1,0.9,20.7,44,38,True,1.22,0.54,R,5
2023,kennalu01,MEM,16.0,0.76,3.0,-0.2,13.7,3.0,24,2.3,0.7,24.6,51,31,True,3.29,0.62,B,5
2023,kispeco01,WAS,11.5,0.66,-0.1,-1.4,14.1,45.0,74,1.2,0.7,28.3,35,47,False,1.71,0.43,S,1
2023,klebima01,DAL,8.7,0.59,-2.2,0.0,10.3,5.0,37,1.4,0.7,25.1,38,44,False,2.0,0.46,R,5
2023,knoxke01,POR,12.4,0.54,-2.0,-2.7,22.1,4.0,21,0.9,0.9,17.1,33,49,False,1.0,0.4,B,4
2023,konchjo01,MEM,10.8,0.54,-1.9,2.4,10.4,23.0,72,1.4,0.5,20.8,51,31,True,2.8,0.62,R,3
2023,kuminjo01,GSW,13.3,0.6,-1.7,-0.1,19.6,16.0,67,1.9,1.4,20.8,44,38,True,1.36,0.54,R,1
2023,kuzmaky01,WAS,14.3,0.54,-0.2,-1.5,27.9,64.0,64,3.7,3.0,35.0,35,47,False,1.23,0.43,S,5
2023,lamban01,GSW,10.9,0.61,-1.6,0.4,13.8,4.0,62,1.5,0.9,19.3,44,38,True,1.67,0.54,R,2
2023,langfro01,SAS,10.4,0.52,-2.6,-1.5,15.4,21.0,43,1.2,0.7,19.6,22,60,False,1.71,0.27,R,3
2023,lavinza01,CHI,19.0,0.61,2.7,-0.7,28.3,77.0,77,4.2,2.5,35.9,40,42,False,1.68,0.49,S,8
2023,leeda03,PHO,10.7,0.61,-1.3,-0.4,16.3,5.0,74,1.3,1.1,20.4,45,37,True,1.18,0.55,R,5
2023,leesa01,PHO,13.1,0.51,-2.7,0.9,19.1,1.0,23,2.8,0.9,15.8,45,37,True,3.11,0.55,B,2
2023,leonaka01,LAC,23.9,0.62,5.1,0.9,27.0,50.0,52,3.9,1.7,33.6,44,38,True,2.29,0.54,S,11
2023,leverca01,CLE,12.4,0.55,-1.0,0.8,18.7,30.0,74,3.9,1.6,30.2,51,31,True,2.44,0.62,R,6
2023,lillada01,POR,26.7,0.64,8.3,-1.2,33.8,58.0,58,7.3,3.3,36.3,33,49,False,2.21,0.4,S,10
2023,littlna01,POR,10.2,0.56,-1.6,-1.4,16.0,4.0,54,0.9,0.7,18.1,33,49,False,1.29,0.4,R,3
2023,liveris01,DET,8.4,0.57,-2.1,-0.3,11.9,22.0,52,0.8,0.6,23.1,17,65,False,1.33,0.21,R,1
2023,lopezbr01,MIL,18.4,0.63,0.8,1.3,19.3,78.0,78,1.3,1.4,30.4,58,24,True,0.93,0.71,S,14
2023,loveke01,CLE,13.6,0.56,0.8,0.6,19.6,3.0,41,1.9,1.1,20.0,51,31,True,1.73,0.62,R,14
2023,loveke01,MIA,12.3,0.54,-1.0,-0.1,18.5,17.0,21,1.9,1.1,20.0,44,38,True,1.73,0.54,B,14
2023,lowryky01,MIA,12.6,0.56,-0.7,0.8,16.7,44.0,55,5.1,1.9,31.2,44,38,True,2.68,0.54,S,16
2023,lylestr01,SAC,14.2,0.61,0.0,-0.9,18.1,0.0,74,0.9,0.9,16.9,48,34,True,1.0,0.59,R,7
2023,maledth01,CHO,11.6,0.52,-3.0,0.5,17.0,7.0,44,3.5,1.3,19.4,27,55,False,2.69,0.33,R,2
2023,mamuksa01,SAS,15.9,0.55,0.3,-2.1,20.1,7.0,19,2.4,1.4,23.3,22,60,False,1.71,0.27,B,1
2023,mannte01,LAC,13.4,0.62,-0.3,0.1,15.3,36.0,81,2.3,1.0,23.1,44,38,True,2.3,0.54,R,3
2023,manntr01,OKC,10.0,0.49,-3.0,-1.0,20.7,5.0,67,1.8,0.9,17.7,40,42,False,2.0,0.49,R,1
2023,markkla01,UTA,22.1,0.64,4.9,-1.0,26.6,66.0,66,1.9,1.9,34.4,37,45,False,1.0,0.45,S,5
2023,marshna01,NOP,11.4,0.54,-1.9,0.0,17.8,21.0,77,2.5,1.3,23.3,42,40,False,1.92,0.51,R,2
2023,martica02,MIA,11.4,0.57,-1.8,0.5,14.4,49.0,71,1.6,1.1,29.3,44,38,True,1.45,0.54,S,3
2023,martike04,HOU,15.4,0.64,0.6,-1.3,16.4,49.0,82,1.5,1.1,28.0,22,60,False,1.36,0.27,S,2
2023,mathube01,IND,13.1,0.57,-1.2,-2.5,24.6,17.0,78,1.5,1.9,28.5,35,47,False,0.79,0.43,R,0
2023,matthwe02,MIL,7.0,0.52,-3.4,0.8,9.8,0.0,52,0.7,0.3,15.8,58,24,True,2.33,0.71,R,13
2023,maxeyty01,PHI,17.0,0.6,1.9,-1.2,24.1,41.0,60,3.5,1.3,33.6,54,28,True,2.69,0.66,S,2
2023,mayssk01,POR,19.4,0.62,2.1,-2.1,19.3,6.0,6,8.3,1.7,31.5,33,49,False,4.88,0.4,S,2
2023,mccolcj01,NOP,15.6,0.54,1.5,-0.7,26.4,75.0,75,5.7,2.4,35.3,42,40,False,2.38,0.51,S,9
2023,mccontj01,IND,16.8,0.59,0.4,0.1,19.1,6.0,75,5.3,1.9,20.3,35,47,False,2.79,0.43,R,7
2023,mcdanja01,CHO,11.6,0.55,-2.7,0.7,17.5,21.0,56,2.0,1.4,26.7,27,55,False,1.43,0.33,R,3
2023,mcdanja01,PHI,12.5,0.58,-2.5,-0.1,16.1,3.0,24,0.8,0.5,17.5,54,28,True,1.6,0.66,B,3
2023,mcdanja02,MIN,12.0,0.61,-1.7,0.5,15.8,79.0,79,1.9,1.4,30.6,42,40,True,1.36,0.51,S,2
2023,mcderdo01,SAS,11.1,0.59,-0.7,-2.5,19.2,0.0,64,1.4,0.9,20.5,22,60,False,1.56,0.27,R,8
2023,mcgowbr01,CHO,7.2,0.52,-4.6,-1.4,15.0,7.0,46,1.2,0.9,17.1,27,55,False,1.33,0.33,R,0
2023,mcgruro01,DET,10.7,0.57,-0.8,-0.7,14.0,12.0,32,0.9,0.3,16.4,17,65,False,3.0,0.21,R,6
2023,mclaujo01,MIN,11.8,0.53,-1.3,0.6,11.7,0.0,43,3.4,0.8,15.8,42,40,True,4.25,0.51,R,3
2023,meltode01,PHI,12.7,0.57,-0.7,1.6,16.4,58.0,77,2.6,1.3,27.9,54,28,True,2.0,0.66,S,4
2023,miltosh01,PHI,12.7,0.57,-1.0,-0.9,18.5,11.0,76,3.2,1.2,20.6,54,28,True,2.67,0.66,R,4
2023,mitchda01,SAC,9.4,0.55,-2.4,-0.4,14.1,9.0,80,2.3,0.8,18.1,48,34,True,2.87,0.59,R,1
2023,mitchdo01,CLE,22.9,0.61,5.6,0.6,32.1,68.0,68,4.4,2.6,35.8,51,31,True,1.69,0.62,S,5
2023,mobleev01,CLE,17.9,0.59,0.0,1.6,20.2,79.0,79,2.8,1.8,34.4,51,31,True,1.56,0.62,S,1
2023,monkma01,SAC,16.6,0.59,1.6,-1.4,25.8,0.0,77,3.9,1.9,22.3,48,34,True,2.05,0.59,R,5
2023,moranja01,MEM,23.3,0.56,5.2,0.5,34.9,59.0,61,8.1,3.4,31.9,51,31,True,2.38,0.62,S,3
2023,morrima02,BRK,10.7,0.56,-1.8,-0.1,15.6,1.0,27,0.9,0.5,10.6,45,37,True,1.8,0.55,B,11
2023,morrima03,LAC,10.5,0.53,-1.8,-0.2,17.6,65.0,65,1.8,0.9,28.1,44,38,True,2.0,0.54,S,11
2023,morrimo01,WAS,15.0,0.58,0.8,-0.4,15.6,61.0,62,5.3,1.0,27.3,35,47,False,5.3,0.43,S,5
2023,murphtr02,NOP,15.2,0.65,1.4,0.4,16.6,65.0,79,1.4,0.8,31.0,42,40,False,1.75,0.51,S,1
2023,murrade01,ATL,17.0,0.54,1.1,0.0,24.4,74.0,74,6.1,2.2,36.4,41,41,True,2.77,0.5,S,6
2023,murraja01,DEN,18.0,0.57,2.6,-1.3,26.1,65.0,65,6.2,2.2,32.8,53,29,True,2.82,0.65,S,6
2023,murrake02,SAC,12.3,0.6,0.4,-1.0,15.8,78.0,80,1.2,0.8,29.8,48,34,True,1.5,0.59,S,0
2023,muscami01,BOS,11.6,0.62,-1.5,0.1,14.0,4.0,20,0.6,0.5,16.2,57,25,True,1.2,0.7,B,9
2023,mykhasv01,CHO,13.8,0.57,0.3,-0.8,19.5,8.0,19,2.7,1.2,22.5,27,55,False,2.25,0.33,B,4
2023,nancela02,NOP,16.0,0.65,0.0,2.0,11.9,1.0,65,1.8,0.6,21.2,42,40,False,3.0,0.51,R,7
2023,nembhan01,IND,10.0,0.53,-2.4,-0.8,16.1,63.0,75,4.5,1.7,27.6,35,47,False,2.65,0.43,S,0
2023,nesmiaa01,IND,10.5,0.57,-2.3,-0.7,16.8,60.0,73,1.3,1.0,24.9,35,47,False,1.3,0.43,S,2
2023,niangge01,PHI,10.9,0.61,-0.4,-1.0,17.0,1.0,78,1.0,0.7,19.4,54,28,True,1.43,0.66,R,6
2023,nixda01,HOU,5.3,0.45,-5.0,-1.5,15.4,7.0,57,2.3,1.5,16.0,22,60,False,1.53,0.27,R,1
2023,nowelja01,MIN,13.7,0.53,-1.5,-1.0,25.0,2.0,65,2.0,1.0,19.3,42,40,True,2.0,0.51,R,3
2023,nurkiju01,POR,17.3,0.59,-0.6,0.7,22.1,52.0,52,2.9,2.3,26.8,33,49,False,1.26,0.4,S,8
2023,nworajo01,MIL,10.0,0.53,-2.0,-0.4,17.6,3.0,38,1.0,0.9,15.7,58,24,True,1.11,0.71,R,2
2023,nworajo01,IND,14.4,0.59,0.4,-2.2,21.2,11.0,24,2.1,1.3,24.6,35,47,False,1.62,0.43,B,2
2023,okekech01,ORL,9.1,0.49,-2.4,0.8,12.3,8.0,27,1.4,0.6,19.2,34,48,False,2.33,0.41,B,2
2023,okogijo01,PHO,13.3,0.53,-0.8,0.5,17.7,26.0,72,1.5,0.9,18.8,45,37,True,1.67,0.55,R,4
2023,okongon01,ATL,19.4,0.68,0.0,0.8,15.1,18.0,80,1.0,1.0,23.1,41,41,True,1.0,0.5,R,2
2023,oladivi01,MIA,10.6,0.51,-2.9,0.8,21.1,2.0,42,3.5,2.1,26.3,44,38,True,1.67,0.54,R,9
2023,olynyke01,UTA,14.4,0.64,-0.4,0.9,17.8,68.0,68,3.7,2.5,28.6,37,45,False,1.48,0.45,S,9
2023,omorueu01,OKC,10.6,0.53,-4.4,-0.5,18.8,2.0,23,0.5,0.7,11.8,40,42,False,0.71,0.49,B,1
2023,omorueu01,DET,11.2,0.53,-2.9,-1.2,19.7,4.0,17,1.0,1.1,21.9,17,65,False,0.91,0.21,B,1
2023,onealro01,BRK,9.2,0.54,-1.7,0.6,13.6,53.0,76,3.7,1.5,31.7,45,37,True,2.47,0.55,S,5
2023,osmande01,CLE,12.0,0.58,-0.8,0.2,18.2,2.0,77,1.5,0.7,20.1,51,31,True,2.14,0.62,R,5
2023,oubreke01,CHO,14.8,0.53,-0.4,-0.7,26.5,40.0,48,1.1,1.3,32.3,27,55,False,0.85,0.33,S,7
2023,paulch01,PHO,17.7,0.56,2.0,1.2,19.2,59.0,59,8.9,1.9,32.0,45,37,True,4.68,0.55,S,17
2023,payneca01,PHO,13.2,0.51,-0.5,-0.7,24.8,15.0,48,4.5,1.7,20.2,45,37,True,2.65,0.55,R,7
2023,paytoga02,POR,11.3,0.71,-2.0,1.4,9.3,1.0,15,1.5,0.8,17.0,33,49,False,1.88,0.4,B,6
2023,plumlma01,CHO,20.0,0.67,1.5,0.9,15.7,56.0,56,3.7,1.6,28.5,27,55,False,2.31,0.33,S,9
2023,plumlma01,LAC,18.2,0.76,0.1,1.2,13.7,4.0,23,1.7,1.3,19.9,44,38,True,1.31,0.54,B,9
2023,poeltja01,SAS,19.7,0.62,0.5,0.4,18.6,46.0,46,3.1,2.1,26.1,22,60,False,1.48,0.27,S,6
2023,poeltja01,TOR,23.1,0.65,2.2,1.5,17.5,25.0,26,2.2,1.1,27.2,41,41,False,2.0,0.5,S,6
2023,poolejo01,GSW,14.6,0.57,-0.1,-1.8,29.2,43.0,82,4.5,3.1,30.0,44,38,True,1.45,0.54,S,3
2023,porteke02,HOU,16.2,0.56,1.4,-0.8,24.3,59.0,59,5.7,3.2,34.3,22,60,False,1.78,0.27,S,3
2023,portemi01,DEN,16.8,0.62,2.0,-1.8,22.7,62.0,62,1.0,1.1,29.0,53,29,True,0.91,0.65,S,3
2023,portibo01,MIL,17.8,0.57,1.2,-0.6,21.7,22.0,70,1.5,1.2,26.0,58,24,True,1.25,0.71,R,7
2023,porzikr01,WAS,23.1,0.63,3.8,0.5,27.4,65.0,65,2.7,2.1,32.6,35,47,False,1.29,0.43,S,7
2023,powelno01,LAC,17.1,0.61,0.9,-0.7,26.0,8.0,60,1.8,1.7,26.1,44,38,True,1.06,0.54,R,7
2023,princta02,MIN,10.0,0.6,-2.6,-0.6,17.3,4.0,54,1.6,1.3,22.1,42,40,True,1.23,0.51,R,6
2023,quickim01,NYK,16.3,0.58,1.3,0.4,20.9,21.0,81,3.4,1.2,28.9,47,35,True,2.83,0.57,R,2
2023,randlju01,NYK,20.3,0.58,3.9,-0.2,29.5,77.0,77,4.1,2.8,35.5,47,35,True,1.46,0.57,S,8
2023,reaveau01,LAL,14.9,0.69,0.6,0.1,16.2,22.0,64,3.4,1.5,28.8,43,39,True,2.27,0.52,R,1
2023,reddica01,NYK,10.6,0.56,-2.2,0.0,16.2,8.0,20,1.0,0.8,21.9,47,35,True,1.25,0.57,B,3
2023,reddica01,POR,10.6,0.56,-3.0,-1.4,17.8,12.0,20,1.9,1.6,27.6,33,49,False,1.19,0.4,S,3
2023,reidna01,MIN,18.5,0.62,0.3,0.8,24.8,11.0,68,1.1,1.4,18.4,42,40,True,0.79,0.51,R,3
2023,richajo01,SAS,13.6,0.56,-0.1,-1.0,20.5,6.0,42,3.3,1.5,23.7,22,60,False,2.2,0.27,R,7
2023,richajo01,NOP,9.9,0.55,-2.9,1.5,14.5,4.0,23,1.6,1.0,23.2,42,40,False,1.6,0.51,B,7
2023,richani01,CHO,18.3,0.68,-1.0,-0.2,15.6,9.0,65,0.6,0.9,18.7,27,55,False,0.67,0.33,R,2
2023,riverau01,MIN,7.4,0.56,-3.3,0.5,10.5,10.0,52,1.4,0.4,19.5,42,40,True,3.5,0.51,R,10
2023,robindu01,MIA,7.8,0.53,-3.5,-1.5,17.9,1.0,42,1.1,0.7,16.5,44,38,True,1.57,0.54,R,4
2023,robinje02,OKC,13.0,0.55,-0.8,-0.7,14.6,20.0,43,1.0,0.4,18.9,40,42,False,2.5,0.49,R,1
2023,robinmi01,NYK,18.9,0.65,1.0,1.4,10.1,58.0,59,0.9,0.7,27.0,47,35,True,1.29,0.57,S,4
2023,roddyda01,MEM,8.8,0.52,-3.2,-0.7,16.7,4.0,70,0.8,0.8,18.0,51,31,True,1.0,0.62,R,0
2023,rosede01,NYK,10.1,0.46,-2.2,-1.5,23.6,0.0,27,1.7,0.8,12.5,47,35,True,2.12,0.57,B,14
2023,rosste01,ORL,8.6,0.54,-2.7,-0.4,15.7,9.0,42,1.3,0.9,22.5,34,48,False,1.44,0.41,R,10
2023,rosste01,PHO,14.2,0.55,0.3,0.2,19.7,0.0,21,2.0,0.3,18.4,45,37,True,6.67,0.55,B,10
2023,roziete01,CHO,14.7,0.52,0.6,-1.1,26.9,63.0,63,5.1,2.1,35.3,27,55,False,2.43,0.33,S,7
2023,rubiori01,CLE,10.4,0.44,-3.8,1.1,17.7,2.0,33,3.5,0.9,17.2,51,31,True,3.89,0.62,R,11
2023,russeda01,MIN,16.1,0.6,1.9,-0.7,22.8,54.0,54,6.2,2.7,32.9,42,40,True,2.3,0.51,S,7
2023,russeda01,LAL,17.1,0.61,3.1,-0.7,22.6,17.0,17,6.1,2.3,30.9,43,39,True,2.65,0.52,S,7
2023,sabondo01,SAC,23.5,0.67,4.1,1.8,21.3,79.0,79,7.3,2.9,34.6,48,34,True,2.52,0.59,S,6
2023,saricda01,OKC,15.9,0.65,0.1,-0.2,20.2,0.0,20,0.9,1.0,13.7,40,42,False,0.9,0.49,B,6
2023,schrode01,LAL,11.5,0.55,-2.4,-0.5,18.6,50.0,66,4.5,1.7,30.1,43,39,True,2.65,0.52,S,9
2023,sengual01,HOU,19.7,0.6,1.1,0.4,21.4,72.0,75,3.9,2.6,28.9,22,60,False,1.5,0.27,S,1
2023,sextoco01,UTA,15.9,0.62,0.1,-1.5,23.4,15.0,48,2.9,1.8,23.9,37,45,False,1.61,0.45,R,4
2023,shamela01,PHO,10.9,0.54,-1.1,-0.3,18.9,9.0,40,2.3,0.9,20.2,45,37,True,2.56,0.55,R,4
2023,sharpsh01,POR,11.5,0.57,-1.3,-2.0,19.0,15.0,80,1.2,1.0,22.2,33,49,False,1.2,0.4,R,0
2023,siakapa01,TOR,20.3,0.56,3.3,-0.1,27.2,71.0,71,5.8,2.4,37.4,41,41,False,2.42,0.5,S,6
2023,simmobe01,BRK,13.4,0.56,-2.2,2.6,14.3,33.0,42,6.1,2.3,26.3,45,37,True,2.65,0.55,S,5
2023,simonan01,POR,14.8,0.58,1.3,-2.5,25.1,62.0,62,4.1,2.1,35.0,33,49,False,1.95,0.4,S,4
2023,simsje01,NYK,13.8,0.78,-1.0,0.5,7.4,16.0,52,0.5,0.5,15.6,47,35,True,1.0,0.57,R,1
2023,smartma01,BOS,12.1,0.54,-1.8,0.8,17.8,61.0,61,6.3,2.3,32.1,57,25,True,2.74,0.7,S,8
2023,smithde03,CHO,11.6,0.48,-3.5,1.2,17.6,15.0,54,4.8,1.5,25.7,27,55,False,3.2,0.33,R,5
2023,smithja04,IND,15.9,0.56,-0.9,-1.1,21.0,31.0,68,1.0,1.1,18.8,35,47,False,0.91,0.43,R,2
2023,smithja05,HOU,11.2,0.51,-2.3,-1.3,18.4,79.0,79,1.3,1.3,31.0,22,60,False,1.0,0.27,S,0
2023,sochaje01,SAS,11.4,0.51,-2.8,-1.2,19.8,53.0,56,2.5,1.7,26.0,22,60,False,1.47,0.27,S,0
2023,stevela01,CLE,9.5,0.52,-3.0,0.2,13.6,25.0,62,0.5,0.4,18.1,51,31,True,1.25,0.62,R,2
2023,stewais01,DET,13.1,0.56,-1.0,-1.1,17.3,47.0,50,1.4,1.4,28.3,17,65,False,1.0,0.21,S,2
2023,strusma01,MIA,10.8,0.56,-0.8,-0.9,17.6,33.0,80,2.1,0.9,28.4,44,38,True,2.33,0.54,R,3
